,Mass,Intensity,RT
1011,300.14498051066676,1499.6456,1768.78759765625
1012,300.1657187138677,5067.793,1768.78759765625
1013,300.18077230624505,1014.84564,1768.78759765625
1014,300.07221671990027,1078.8765,1770.08776855469
1015,300.0897955969923,3317.0754,1770.08776855469
1016,300.1445172710374,1472.9446,1770.08776855469
1017,300.1659949806847,17589.584,1770.08776855469
1018,300.1811627474347,1535.0546,1770.08776855469
1019,300.202116723904,10145.863,1770.08776855469
1020,300.02917684754595,910.66016,1771.37548828125
1021,300.0654522335142,709.334,1771.37548828125
1022,300.0899523857736,3155.6821,1771.37548828125
1023,300.14410440530867,991.6567,1771.37548828125
1024,300.16591684535706,48076.535,1771.37548828125
1025,300.2021863334506,8466.18,1771.37548828125
1026,300.0717226850925,955.28516,1772.72485351562
1027,300.0895930184542,4087.728,1772.72485351562
1028,300.1445899271777,2099.3499,1772.72485351562
1029,300.1658441556714,106832.05,1772.72485351562
1030,300.2018613135151,8219.722,1772.72485351562
1031,300.29817584998693,1240.5413,1772.72485351562
1032,300.0896605205703,4349.9316,1775.10119628906
1033,300.16584261932695,275823.75,1775.10119628906
1034,300.17954554660446,1639.029,1775.10119628906
1035,300.2016938017475,6018.301,1775.10119628906
1036,300.29755424705803,1211.1696,1775.10119628906
1037,300.50004511385555,136812.88,1775.10119628906
1038,300.029245942754,1024.1893,1776.7529296875
1039,300.0898604040672,3075.3828,1776.7529296875
1040,300.16585934840543,457410.72,1776.7529296875
1041,300.20160882873324,7530.935,1776.7529296875
1042,300.50005025586825,215098.19,1776.7529296875
1043,300.8344511829142,43735.297,1776.7529296875
1044,300.0907205664598,2353.827,1778.41467285156
1045,300.1659304170648,524038.97,1778.41467285156
1046,300.20097476839373,5876.508,1778.41467285156
1047,300.5001032752499,267650.56,1778.41467285156
1048,300.8343359541067,52301.203,1778.41467285156
1049,301.141463613581,23943.656,1778.41467285156
1050,300.09003318695534,2946.718,1779.78234863281
1051,300.14714987164064,1585.7184,1779.78234863281
1052,300.165797191701,647295.44,1779.78234863281
1053,300.17352193645036,3230.208,1779.78234863281
1054,300.2011581101393,6479.7544,1779.78234863281
1055,300.33410354828266,1346.9271,1779.78234863281
1056,300.0895343589035,2896.8528,1781.03625488281
1057,300.1528220297462,1383.1769,1781.03625488281
1058,300.16590440341747,628197.7,1781.03625488281
1059,300.17746334024145,2496.852,1781.03625488281
1060,300.1846436462965,1543.6134,1781.03625488281
1061,300.2009909563992,5389.484,1781.03625488281
1062,300.09007304052636,3260.3906,1782.70874023438
1063,300.1547890872778,2622.976,1782.70874023438
1064,300.1597144708908,4768.2485,1782.70874023438
1065,300.16581501671556,557770.25,1782.70874023438
1066,300.17540648708336,3382.8264,1782.70874023438
1067,300.17916300759964,2033.7194,1782.70874023438
1068,300.0896725104427,3716.8464,1784.005859375
1069,300.1658498218511,487907.56,1784.005859375
1070,300.20114456109064,5897.679,1784.005859375
1071,300.50004658244546,224585.0,1784.005859375
1072,300.83434174090627,56299.984,1784.005859375
1073,301.1415050887931,28971.074,1784.005859375
1074,300.08953372443375,4398.33,1785.66430664062
1075,300.16588171499654,398169.75,1785.66430664062
1076,300.20166382571927,7473.106,1785.66430664062
1077,300.50011884153145,174840.05,1785.66430664062
1078,300.8343082117988,40911.008,1785.66430664062
1079,301.1413982136478,28108.15,1785.66430664062
1080,300.08968780810017,2870.8875,1788.00903320312
1081,300.1658536161939,304185.12,1788.00903320312
1082,300.2017815549575,7368.159,1788.00903320312
1083,300.4999975454508,143243.55,1788.00903320312
1084,300.83453997349056,24254.443,1788.00903320312
1085,301.1413971111855,23594.1,1788.00903320312
1086,300.0894149352971,3848.4958,1789.64514160156
1087,300.165856887332,242804.2,1789.64514160156
1088,300.2018769245369,5665.411,1789.64514160156
1089,300.5000488281494,116731.984,1789.64514160156
1090,300.83453548589966,17834.24,1789.64514160156
1091,301.1414176462523,29966.156,1789.64514160156
1092,300.0894992086768,3630.2332,1791.29907226562
1093,300.1658596667288,216175.61,1791.29907226562
1094,300.2018106318817,7319.282,1791.29907226562
1095,300.5000554886882,106134.3,1791.29907226562
1096,300.8345258296925,19543.805,1791.29907226562
1097,301.14142728363106,31087.486,1791.29907226562
1098,300.08983777224773,3212.066,1792.96655273438
1099,300.144862554646,1930.2773,1792.96655273438
1100,300.16588755521474,205711.33,1792.96655273438
1101,300.17946193956834,1393.2231,1792.96655273438
1102,300.2018011011013,7069.254,1792.96655273438
1103,300.2982326970811,1939.714,1792.96655273438
1104,300.0895645160109,3814.645,1794.18957519531
1105,300.16585783545827,149269.34,1794.18957519531
1106,300.1793478004623,1696.7767,1794.18957519531
1107,300.20191720280036,5958.926,1794.18957519531
1108,300.50012467433237,71898.82,1794.18957519531
1109,300.834374653974,10946.383,1794.18957519531
1110,300.0897501554444,4028.489,1796.90112304688
1111,300.16593801586157,147312.31,1796.90112304688
1112,300.179266823481,2452.2302,1796.90112304688
1113,300.20204823817835,6043.681,1796.90112304688
1114,300.5002116468179,57012.19,1796.90112304688
1115,300.8343779726115,8863.54,1796.90112304688
1116,300.08928720157576,3154.064,1799.29284667969
1117,300.16594783365025,136277.27,1799.29284667969
1118,300.2017069453185,4844.0195,1799.29284667969
1119,300.50018328062356,56720.19,1799.29284667969
1120,300.8345480521094,7807.6494,1799.29284667969
1121,301.1414901008788,31027.072,1799.29284667969
1122,300.08971977281305,4841.4785,1802.06115722656
1123,300.1659853260493,116738.88,1802.06115722656
1124,300.20199578370057,6690.467,1802.06115722656
1125,300.2984034645403,1154.4429,1802.06115722656
1126,300.50018604712693,43882.93,1802.06115722656
1127,300.8346295431086,6296.174,1802.06115722656
1128,300.0899986616528,4294.3057,1802.93933105469
1129,300.16585759552316,129212.56,1802.93933105469
1130,300.2020483884586,8957.018,1802.93933105469
1131,300.50023194270796,49688.074,1802.93933105469
1132,300.8306785242976,4509.9536,1802.93933105469
1133,300.83454455537424,4744.224,1802.93933105469
1134,300.02928428801954,1403.3334,1805.2861328125
1135,300.09029572429324,4128.6226,1805.2861328125
1136,300.16586318035104,113437.875,1805.2861328125
1137,300.20201080769806,7442.3286,1805.2861328125
1138,300.29836378017023,1242.1892,1805.2861328125
1139,300.50029139855695,48794.598,1805.2861328125
1140,300.06566701239797,1095.9836,1806.53210449219
1141,300.0895736546895,4318.8086,1806.53210449219
1142,300.1441514099232,1373.0839,1806.53210449219
1143,300.1658669702291,102818.85,1806.53210449219
1144,300.1803872088246,1369.986,1806.53210449219
1145,300.20184094971285,6567.9907,1806.53210449219
1146,300.0894937876245,3668.1235,1807.84582519531
1147,300.16589452957317,99590.23,1807.84582519531
1148,300.20172557632134,5484.7373,1807.84582519531
1149,300.3348451917639,1064.1646,1807.84582519531
1150,300.50012883761605,37924.363,1807.84582519531
1151,300.8346705158046,6655.1997,1807.84582519531
1152,300.06557110162294,1097.2687,1809.5546875
1153,300.0896253996194,3282.857,1809.5546875
1154,300.1447642608732,1103.2087,1809.5546875
1155,300.1658861325289,107209.83,1809.5546875
1156,300.1796571705024,1222.4884,1809.5546875
1157,300.20191576583807,6999.972,1809.5546875
1158,300.07440352102344,888.0992,1811.23205566406
1159,300.0897772143326,4997.213,1811.23205566406
1160,300.1442754186164,1076.1459,1811.23205566406
1161,300.165903703568,92421.03,1811.23205566406
1162,300.20198034519296,8634.383,1811.23205566406
1163,300.2975923015396,1097.2926,1811.23205566406
1164,300.029993179612,1081.7693,1812.84313964844
1165,300.06278465383366,1070.7452,1812.84313964844
1166,300.0727623584311,778.9219,1812.84313964844
1167,300.0900143091284,4327.157,1812.84313964844
1168,300.14445884434804,1272.1978,1812.84313964844
1169,300.1658914589715,88055.98,1812.84313964844
1170,300.06546116881555,840.3671,1814.09313964844
1171,300.0712338184162,966.2135,1814.09313964844
1172,300.0895844906845,2807.8486,1814.09313964844
1173,300.1443003693421,1235.9705,1814.09313964844
1174,300.1658375340789,87423.22,1814.09313964844
1175,300.2019160874263,5634.7495,1814.09313964844
1176,300.0898083310583,3887.4548,1816.15393066406
1177,300.1455860124995,1098.1893,1816.15393066406
1178,300.16587248748465,79657.78,1816.15393066406
1179,300.20192801906273,6212.2124,1816.15393066406
1180,300.2982041750223,1140.7224,1816.15393066406
1181,300.33471844586245,1229.0684,1816.15393066406
1182,300.0898073122362,3660.925,1817.87463378906
1183,300.14447817042753,1543.4749,1817.87463378906
1184,300.1658762668999,80444.69,1817.87463378906
1185,300.2020651560655,5993.4023,1817.87463378906
1186,300.29851511498754,1355.8967,1817.87463378906
1187,300.5003871889418,31551.26,1817.87463378906
1188,300.0897378547812,3720.0923,1819.56494140625
1189,300.14473766759295,1435.1226,1819.56494140625
1190,300.16591612830865,84094.08,1819.56494140625
1191,300.20223070244015,6299.376,1819.56494140625
1192,300.29791092939934,1336.8921,1819.56494140625
1193,300.5004222863828,29440.383,1819.56494140625
1194,300.0898082509536,4027.2275,1821.21337890625
1195,300.16588867722317,79973.945,1821.21337890625
1196,300.2020084729823,7665.7617,1821.21337890625
1197,300.2984669931544,1510.9401,1821.21337890625
1198,300.3346961650036,2017.0421,1821.21337890625
1199,300.5003168142698,37092.523,1821.21337890625
1200,300.0894593400934,4045.3147,1823.14038085938
1201,300.165960770393,73158.9,1823.14038085938
1202,300.20193477077953,5558.203,1823.14038085938
1203,300.500310415046,28549.504,1823.14038085938
1204,300.831080601474,2706.3198,1823.14038085938
1205,300.8347464568321,3908.9868,1823.14038085938
1206,300.0894885400244,5429.1514,1825.08544921875
1207,300.1659132375673,66840.48,1825.08544921875
1208,300.2019323177025,5997.346,1825.08544921875
1209,300.50048376401054,24915.375,1825.08544921875
1210,300.83067387651636,2742.9375,1825.08544921875
1211,301.1415396045115,27240.305,1825.08544921875
1212,300.0898057250034,3584.6877,1827.03564453125
1213,300.16592936597766,63288.277,1827.03564453125
1214,300.2018784220526,6272.5913,1827.03564453125
1215,300.5003222463778,23039.598,1827.03564453125
1216,300.83431371767915,5509.292,1827.03564453125
1217,301.141516523421,31868.01,1827.03564453125
1218,300.08972649485736,4807.6064,1828.62902832031
1219,300.16598243353036,73425.32,1828.62902832031
1220,300.2020504420931,7928.042,1828.62902832031
1221,300.5003588706894,30093.156,1828.62902832031
1222,300.83469475353866,3474.077,1828.62902832031
1223,301.1415442094579,32213.947,1828.62902832031
1224,300.08939019719196,4712.8413,1829.82446289062
1225,300.16595011477284,69911.4,1829.82446289062
1226,300.201971124039,5538.5273,1829.82446289062
1227,300.50036027924193,22840.064,1829.82446289062
1228,300.83476176285535,4233.5547,1829.82446289062
1229,301.14145145393536,26189.49,1829.82446289062
1230,300.0899154158992,4354.613,1831.02966308594
1231,300.16592974120886,67912.914,1831.02966308594
1232,300.1804106560164,2082.0981,1831.02966308594
1233,300.2018941446909,5612.487,1831.02966308594
1234,300.2983632250214,1619.7194,1831.02966308594
1235,300.3345069576976,1670.813,1831.02966308594
1236,300.0893595221211,5975.5605,1832.62158203125
1237,300.16590501266626,73407.336,1832.62158203125
1238,300.1804319657483,1771.4906,1832.62158203125
1239,300.2018885845091,7184.6655,1832.62158203125
1240,300.50050042315195,31243.56,1832.62158203125
1241,300.8348750750349,5285.133,1832.62158203125
1242,300.08954133446434,4483.788,1834.48815917969
1243,300.1659468687599,65531.934,1834.48815917969
1244,300.20200241234096,5712.169,1834.48815917969
1245,300.2975212758245,1380.8798,1834.48815917969
1246,300.334820723749,1475.0659,1834.48815917969
1247,300.5003742924117,20435.727,1834.48815917969
1248,300.0896216037936,3335.094,1836.81677246094
1249,300.14464150890717,1414.6614,1836.81677246094
1250,300.16594369227516,60248.617,1836.81677246094
1251,300.18050997812577,1397.9026,1836.81677246094
1252,300.20188025862313,4767.8794,1836.81677246094
1253,300.50035563134077,23572.002,1836.81677246094
1254,300.0723635898473,927.219,1839.52209472656
1255,300.0894400414878,4500.971,1839.52209472656
1256,300.1446076113597,1267.7389,1839.52209472656
1257,300.16592802069744,59991.96,1839.52209472656
1258,300.20232797885575,5666.914,1839.52209472656
1259,300.29817621614325,1260.7194,1839.52209472656
1260,300.08989241534164,3581.0981,1842.24621582031
1261,300.1659134221179,55523.406,1842.24621582031
1262,300.2021742632752,5783.227,1842.24621582031
1263,300.500507912622,30952.31,1842.24621582031
1264,300.834890303318,3854.9954,1842.24621582031
1265,301.14154829907204,29492.467,1842.24621582031
1266,300.0897246217298,4028.1553,1843.86376953125
1267,300.16584630318215,53193.25,1843.86376953125
1268,300.2018471462345,4872.4883,1843.86376953125
1269,300.5003110595833,11407.839,1843.86376953125
1270,300.8345738699293,2549.231,1843.86376953125
1271,301.14135677041355,28340.307,1843.86376953125
1272,300.1658322856928,42333.6,1846.10339355469
1273,300.50046122678697,13043.918,1846.10339355469
1274,301.14148796241295,23773.916,1846.10339355469
1275,304.2487228554521,26169.422,1846.10339355469
1276,305.17109606787,12051.13,1846.10339355469
1277,305.24880531568886,5062.703,1846.10339355469
1278,300.1658391347563,38250.727,1847.20849609375
1279,300.5004114706963,14915.467,1847.20849609375
1280,301.14141408812657,29682.934,1847.20849609375
1281,304.2486259958034,30627.863,1847.20849609375
1282,305.1711612131413,13723.215,1847.20849609375
1283,306.07652494987303,20381.895,1847.20849609375
1284,300.16591921227166,43328.316,1848.68237304688
1285,300.50023995237217,16322.735,1848.68237304688
1286,301.14139529124816,28197.982,1848.68237304688
1287,304.24860891758783,30957.346,1848.68237304688
1288,305.1708785786566,10194.071,1848.68237304688
1289,306.0764030531857,24397.707,1848.68237304688
1290,300.1658899665658,55062.355,1850.09631347656
1291,300.50054487081394,11541.853,1850.09631347656
1292,301.14141075799125,35681.93,1850.09631347656
1293,304.2487142245827,28777.984,1850.09631347656
1294,305.171223869821,15266.962,1850.09631347656
1295,306.07645612269255,20232.475,1850.09631347656
1296,300.1659865254067,53482.195,1851.12512207031
1297,300.20196916284976,7045.1245,1851.12512207031
1298,300.50025932758297,17553.613,1851.12512207031
1299,301.1414272416206,33054.668,1851.12512207031
1300,304.24875188869294,42202.55,1851.12512207031
1301,305.1711008397725,11115.303,1851.12512207031
1302,300.0895524907019,4213.6274,1853.71057128906
1303,300.1660069240619,45927.348,1853.71057128906
1304,300.2019406232923,5384.198,1853.71057128906
1305,300.5002556242405,16291.147,1853.71057128906
1306,301.14154668341234,32353.453,1853.71057128906
1307,302.1449371191196,4270.693,1853.71057128906
1308,300.08957976817754,5427.597,1855.52624511719
1309,300.1658567733108,57547.49,1855.52624511719
1310,300.20193915942536,5742.863,1855.52624511719
1311,300.5003349331371,16051.41,1855.52624511719
1312,300.83459964211795,4074.93,1855.52624511719
1313,301.14139312469445,33435.168,1855.52624511719
1314,300.08961488287446,3733.89,1857.064453125
1315,300.1658938145132,50431.04,1857.064453125
1316,300.20218055571627,6260.148,1857.064453125
1317,300.50026824412055,14968.015,1857.064453125
1318,300.8346146248111,2955.959,1857.064453125
1319,301.14157004407093,32541.693,1857.064453125
1320,300.0895943018455,6287.9316,1858.97082519531
1321,300.1658195228226,53322.484,1858.97082519531
1322,300.20191245958034,5161.6626,1858.97082519531
1323,300.50040815064426,13346.532,1858.97082519531
1324,300.83483278102904,3832.956,1858.97082519531
1325,301.14153893810885,34805.945,1858.97082519531
1326,300.0894927096742,3930.6836,1861.28601074219
1327,300.1658876671087,53593.727,1861.28601074219
1328,300.20199116636064,4809.998,1861.28601074219
1329,300.5005628547171,11285.934,1861.28601074219
1330,300.83449110218476,1959.2523,1861.28601074219
1331,301.14150419465716,37279.027,1861.28601074219
1332,300.08938318592976,5046.6904,1863.56823730469
1333,300.1658270549561,58783.277,1863.56823730469
1334,300.2018346198704,5256.448,1863.56823730469
1335,300.50045232401214,21135.67,1863.56823730469
1336,300.83404753178763,2029.9049,1863.56823730469
1337,301.14145045800154,36917.035,1863.56823730469
1338,300.08962613159235,3978.3298,1865.85095214844
1339,300.1659693228901,48947.42,1865.85095214844
1340,300.201946187733,4939.9326,1865.85095214844
1341,300.50033613891355,23235.62,1865.85095214844
1342,300.83490875006873,1597.3472,1865.85095214844
1343,301.1415223857663,37020.21,1865.85095214844
1344,300.0896241978148,2872.022,1867.78442382812
1345,300.1443832341306,1878.886,1867.78442382812
1346,300.1659213618581,52283.99,1867.78442382812
1347,300.20200663710716,3921.374,1867.78442382812
1348,300.50028432388535,14435.39,1867.78442382812
1349,300.83512639802177,4274.8633,1867.78442382812
1350,300.0291525014741,1600.2701,1869.03576660156
1351,300.0899912973016,4049.3323,1869.03576660156
1352,300.1658300900873,53915.945,1869.03576660156
1353,300.2021763023066,5210.599,1869.03576660156
1354,300.33460109383424,1751.3082,1869.03576660156
1355,300.50033316479164,20424.818,1869.03576660156
1356,300.08998025838173,4734.8384,1871.33630371094
1357,300.1447096425484,2032.116,1871.33630371094
1358,300.16596866571444,47850.598,1871.33630371094
1359,300.202205522617,5987.06,1871.33630371094
1360,300.5002499345729,18171.678,1871.33630371094
1361,300.83416888166505,2433.8203,1871.33630371094
1362,300.08955696177935,5810.081,1872.57312011719
1363,300.1448415894888,1687.7892,1872.57312011719
1364,300.1658646691732,54485.246,1872.57312011719
1365,300.2018252216401,4006.7422,1872.57312011719
1366,300.3343611801059,1996.7109,1872.57312011719
1367,300.5003371470441,18204.861,1872.57312011719
1368,300.0893924357184,4369.398,1874.54077148438
1369,300.1660051439121,41388.273,1874.54077148438
1370,300.2016606499263,3447.53,1874.54077148438
1371,300.2981651681125,1164.4885,1874.54077148438
1372,300.500167650598,13243.094,1874.54077148438
1373,300.8353350490957,1503.673,1874.54077148438
1374,300.07156015497753,1076.2161,1876.48901367188
1375,300.0896931912325,5177.4146,1876.48901367188
1376,300.14435728950195,1298.7894,1876.48901367188
1377,300.1659961306242,46700.312,1876.48901367188
1378,300.20204400023005,4659.7363,1876.48901367188
1379,300.29829715105905,1352.0066,1876.48901367188
1380,300.0896666259522,4763.857,1878.7314453125
1381,300.1442098670278,1261.7559,1878.7314453125
1382,300.16592063294337,46930.31,1878.7314453125
1383,300.2019013301877,5525.0664,1878.7314453125
1384,300.3346581008642,1483.6661,1878.7314453125
1385,300.5003700312983,17523.654,1878.7314453125
1386,300.08972793376836,4839.9526,1881.08850097656
1387,300.16591771186677,46035.918,1881.08850097656
1388,300.1803899896272,1211.0077,1881.08850097656
1389,300.2018715530803,4627.744,1881.08850097656
1390,300.2981428752817,969.0348,1881.08850097656
1391,300.32579049989386,1106.8329,1881.08850097656
1392,300.0718007203577,1131.8446,1883.11645507812
1393,300.0900824045681,4032.762,1883.11645507812
1394,300.1442191020481,1223.6827,1883.11645507812
1395,300.1658723195244,44332.387,1883.11645507812
1396,300.2019000245836,4997.101,1883.11645507812
1397,300.5000084659993,13468.659,1883.11645507812
1398,300.08958990925055,5519.7095,1885.83068847656
1399,300.144252066229,1264.2161,1885.83068847656
1400,300.16588706112174,45782.73,1885.83068847656
1401,300.1803516611327,1135.1052,1885.83068847656
1402,300.2022668645046,4490.2993,1885.83068847656
1403,300.2984375838546,1489.9966,1885.83068847656
1404,300.0895642567825,5025.171,1887.43872070312
1405,300.16594870067615,48355.6,1887.43872070312
1406,300.20178358591636,3637.7693,1887.43872070312
1407,300.29773716198576,1409.8663,1887.43872070312
1408,300.3339479798909,1197.5536,1887.43872070312
1409,300.5002089605123,11750.846,1887.43872070312
1410,300.08959924701816,5870.3506,1890.11450195312
1411,300.1659107992063,51840.066,1890.11450195312
1412,300.2020661129743,4493.4707,1890.11450195312
1413,300.50026609812437,18355.533,1890.11450195312
1414,300.83454997472927,2902.2175,1890.11450195312
1415,301.14150823969345,39135.85,1890.11450195312
1416,300.0897796127873,5692.525,1892.81237792969
1417,300.1660010709353,40079.76,1892.81237792969
1418,300.1801462381911,1589.7335,1892.81237792969
1419,300.20204991050684,5084.4106,1892.81237792969
1420,300.2980832826447,1142.8645,1892.81237792969
1421,300.3345389700969,1087.2118,1892.81237792969
1422,300.0291328403031,1262.0753,1895.1689453125
1423,300.0655136863496,1190.7559,1895.1689453125
1424,300.08923526066167,3539.4163,1895.1689453125
1425,300.1445255661963,1593.2687,1895.1689453125
1426,300.1659035291083,43996.184,1895.1689453125
1427,300.2018852037254,4635.0947,1895.1689453125
1428,300.08971242220855,4870.3154,1897.92785644531
1429,300.1657448993026,47789.98,1897.92785644531
1430,300.2017390119976,4835.1377,1897.92785644531
1431,300.5000721234728,13594.284,1897.92785644531
1432,301.1414660670322,35741.9,1897.92785644531
1433,302.1446677228721,3410.5662,1897.92785644531
1434,300.0897192185637,5394.5874,1900.26635742188
1435,300.1658207421144,42210.43,1900.26635742188
1436,300.20205374789816,6013.9336,1900.26635742188
1437,300.5003545809505,13875.326,1900.26635742188
1438,300.83435755392895,3424.0051,1900.26635742188
1439,301.141470691809,38367.52,1900.26635742188
1440,300.08958188496985,6219.5913,1902.93041992188
1441,300.1659433196109,49515.38,1902.93041992188
1442,300.20232697945335,4967.68,1902.93041992188
1443,300.2286458694616,5526.4424,1902.93041992188
1444,300.50045629067154,15394.45,1902.93041992188
1445,300.83439020432627,2771.297,1902.93041992188
1446,300.08952898486035,5054.925,1904.12365722656
1447,300.1659335888006,41582.676,1904.12365722656
1448,300.2019037605638,4443.5645,1904.12365722656
1449,300.2284922283857,12372.411,1904.12365722656
1450,300.50027754919415,15322.501,1904.12365722656
1451,300.8346299306079,3141.03,1904.12365722656
1452,300.0893728527597,5895.7446,1906.11572265625
1453,300.1659078270169,46748.258,1906.11572265625
1454,300.2020420386529,6687.607,1906.11572265625
1455,300.2286305164015,30553.584,1906.11572265625
1456,300.5002353037114,16498.025,1906.11572265625
1457,300.8350225254535,2047.1567,1906.11572265625
1458,300.0294203634626,1203.7983,1908.81591796875
1459,300.08990160102655,5319.6816,1908.81591796875
1460,300.1450462886846,1218.7001,1908.81591796875
1461,300.1660032024404,42670.605,1908.81591796875
1462,300.20193883373764,4493.9805,1908.81591796875
1463,300.22869521167945,48456.234,1908.81591796875
1464,300.02982162788214,1026.2725,1911.60192871094
1465,300.06639912581295,976.18176,1911.60192871094
1466,300.08947932003946,5196.2935,1911.60192871094
1467,300.1456539777973,1234.405,1911.60192871094
1468,300.16588098480355,38584.625,1911.60192871094
1469,300.20190101449475,3426.173,1911.60192871094
1470,300.0654054404318,937.0326,1914.27954101562
1471,300.08989119874195,4638.705,1914.27954101562
1472,300.1444393055523,1421.7451,1914.27954101562
1473,300.16604170828816,43944.617,1914.27954101562
1474,300.2020214746324,3926.9915,1914.27954101562
1475,300.2285965112755,23259.242,1914.27954101562
1476,300.0297064449388,1297.3613,1916.62109375
1477,300.0897140799651,5259.6553,1916.62109375
1478,300.14516178572444,823.44226,1916.62109375
1479,300.1660045597737,43671.35,1916.62109375
1480,300.18112724077605,1147.1766,1916.62109375
1481,300.20200446217405,4431.226,1916.62109375
1482,300.02916779276063,1241.8892,1918.98767089844
1483,300.08951375542483,6894.3735,1918.98767089844
1484,300.14508898184476,1221.4124,1918.98767089844
1485,300.1659845101458,41413.594,1918.98767089844
1486,300.2020256716195,4780.8193,1918.98767089844
1487,300.2285863191267,1839.2594,1918.98767089844
1488,300.0293492465431,1039.6255,1921.35717773438
1489,300.0722621132955,889.429,1921.35717773438
1490,300.08977099772756,4389.5337,1921.35717773438
1491,300.1446173497342,1332.1637,1921.35717773438
1492,300.1659281658316,45695.16,1921.35717773438
1493,300.1814460698046,826.6006,1921.35717773438
1494,300.065628214374,950.0982,1923.42529296875
1495,300.0897026560159,4368.5776,1923.42529296875
1496,300.1456069184736,1249.68,1923.42529296875
1497,300.16593080714506,42102.734,1923.42529296875
1498,300.20214561265976,4370.911,1923.42529296875
1499,300.2985370662384,1022.1057,1923.42529296875
1500,300.08953458679866,6034.2065,1925.10778808594
1501,300.1447232888263,1067.9695,1925.10778808594
1502,300.1658825634842,39931.535,1925.10778808594
1503,300.20193425691855,3367.4158,1925.10778808594
1504,300.29809714679465,912.6974,1925.10778808594
1505,300.3347429198881,1256.4292,1925.10778808594
1506,300.03023723510296,749.59033,1927.1669921875
1507,300.08957575562545,5280.429,1927.1669921875
1508,300.1442110572341,1385.3906,1927.1669921875
1509,300.165901683765,48022.22,1927.1669921875
1510,300.17963626766493,1053.3423,1927.1669921875
1511,300.201886222128,3483.1047,1927.1669921875
1512,300.02940363241635,1129.241,1928.453125
1513,300.0665198600585,897.792,1928.453125
1514,300.0897956699994,5310.687,1928.453125
1515,300.14423919522477,1258.5801,1928.453125
1516,300.16597394368046,42683.332,1928.453125
1517,300.2018011454767,3342.3203,1928.453125
1518,300.0294843344825,1616.5204,1930.11804199219
1519,300.08972970508785,4249.0083,1930.11804199219
1520,300.1442748905876,1824.7908,1930.11804199219
1521,300.1658753569319,42252.64,1930.11804199219
1522,300.2020450526769,5148.676,1930.11804199219
1523,300.29829917714255,1434.9679,1930.11804199219
1524,300.08972611706326,5639.5586,1932.48400878906
1525,300.1659292945699,43217.824,1932.48400878906
1526,300.20199921052665,3696.1758,1932.48400878906
1527,300.2985825104147,917.56586,1932.48400878906
1528,300.33469266086604,1319.0233,1932.48400878906
1529,300.50040266916864,12916.282,1932.48400878906
1530,300.02986057416024,1411.6094,1934.46069335938
1531,300.08967265856563,5223.5464,1934.46069335938
1532,300.1657952715159,43000.715,1934.46069335938
1533,300.2017567662293,3860.8154,1934.46069335938
1534,300.5003041048011,13011.592,1934.46069335938
1535,300.8347920757998,4322.1357,1934.46069335938
1536,300.08966293348476,6787.3315,1936.77783203125
1537,300.1657672909484,28063.775,1936.77783203125
1538,300.50026539281623,12899.863,1936.77783203125
1539,301.1414938068869,36489.996,1936.77783203125
1540,302.14481903824685,4789.9106,1936.77783203125
1541,303.11172797614955,4338.671,1936.77783203125
1542,300.08977788266765,10231.26,1939.34069824219
1543,300.16587742680355,36680.62,1939.34069824219
1544,300.5003005041219,18473.922,1939.34069824219
1545,301.1415699706265,29700.963,1939.34069824219
1546,304.24870816026146,52092.0,1939.34069824219
1547,305.1712377412413,18856.016,1939.34069824219
1548,300.16592490976166,45794.234,1941.74328613281
1549,301.1415695004396,36692.977,1941.74328613281
1550,304.24875176377986,33364.875,1941.74328613281
1551,305.1713189188114,20161.217,1941.74328613281
1552,306.0764906825726,29035.973,1941.74328613281
1553,310.8233642995417,53153.77,1941.74328613281
1554,300.1658146787209,47713.023,1943.79846191406
1555,300.50017246461175,21973.258,1943.79846191406
1556,301.14151217222394,45336.914,1943.79846191406
1557,304.24856276572757,36567.316,1943.79846191406
1558,305.1710940646825,18967.562,1943.79846191406
1559,306.07642226593094,26262.26,1943.79846191406
1560,300.1657971111705,33048.4,1946.22692871094
1561,300.50035565863175,11365.859,1946.22692871094
1562,301.1414578285429,35069.54,1946.22692871094
1563,304.24865518769025,35500.71,1946.22692871094
1564,305.17120061554294,8606.422,1946.22692871094
1565,306.0764334272401,23074.812,1946.22692871094
1566,300.0896090020126,6443.8413,1948.33605957031
1567,300.16585624422424,51849.387,1948.33605957031
1568,300.2022254712007,6402.8354,1948.33605957031
1569,300.50041878987247,18171.762,1948.33605957031
1570,301.141511631564,38754.152,1948.33605957031
1571,302.1601033646115,4755.7817,1948.33605957031
1572,300.09005985715453,6012.628,1950.83435058594
1573,300.1659878461769,46514.008,1950.83435058594
1574,300.2022803429522,4037.5498,1950.83435058594
1575,300.50026426505343,14074.042,1950.83435058594
1576,301.1415483866448,38787.188,1950.83435058594
1577,301.9882990376229,3013.0232,1950.83435058594
1578,300.0897598386538,5547.089,1953.46435546875
1579,300.16584122788754,45006.465,1953.46435546875
1580,300.2019926858318,4465.725,1953.46435546875
1581,300.5003750735482,12252.08,1953.46435546875
1582,300.8340383175219,3832.376,1953.46435546875
1583,301.1414420382115,38149.543,1953.46435546875
1584,300.08957179772506,5904.1753,1956.12158203125
1585,300.14470389344007,1906.9034,1956.12158203125
1586,300.16596099522303,45156.477,1956.12158203125
